"Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,1.571e-05,0,1.6226e-06,439.33,-0.21046,-0.42092,9.3562e-11,9.4983e-13,3.853e-15,8.7209e-13,-1.1208e-14,0,0,0,0,0.0069013,0.7091,-0.0029308,0,0,1,0.00124,0,0.00124,0
1,1.6318e-05,0,1.6226e-06,425.61,-0.21043,-0.42086,9.4412e-11,9.7732e-13,3.966e-15,9.0376e-13,-1.0764e-14,0,0,0,0,0.0069063,0.71396,-0.0029247,0,0,1,0.00128,0,0.00128,0
1,1.6926e-05,0,1.6226e-06,411.96,-0.21041,-0.42081,9.5263e-11,1.0048e-12,4.0791e-15,9.3546e-13,-1.032e-14,0,0,0,0,0.0069112,0.71882,-0.0029186,0,0,1,0.00132,0,0.00132,0
1,1.7534e-05,0,1.6226e-06,398.31,-0.21038,-0.42076,9.6114e-11,1.0324e-12,4.1922e-15,9.6717e-13,-9.8759e-15,0,0,0,0,0.0069161,0.72367,-0.0029126,0,0,1,0.00136,0,0.00136,0
1,1.8142e-05,0,1.6226e-06,384.66,-0.21035,-0.4207,9.6965e-11,1.0599e-12,4.3053e-15,9.9887e-13,-9.432e-15,0,0,0,0,0.0069211,0.72852,-0.0029065,0,0,1,0.0014,0,0.0014,0
1,1.875e-05,0,1.6226e-06,371.01,-0.21032,-0.42065,9.7816e-11,1.0874e-12,4.4184e-15,1.0306e-12,-8.988e-15,0,0,0,0,0.006926,0.73338,-0.0029004,0,0,1,0.00144,0,0.00144,0
1,1.9352e-05,0,1.6226e-06,358.5,-0.2103,-0.4206,9.929e-11,1.1233e-12,4.5643e-15,1.0708e-12,-8.6185e-15,0,0,0,0,0.0069289,0.73801,-0.0028945,0,0,1,0.00148,0,0.00148,0
1,1.9935e-05,0,1.6226e-06,349.25,-0.21027,-0.42055,1.0254e-10,1.1833e-12,4.8038e-15,1.1352e-12,-8.461e-15,0,0,0,0,0.006926,0.74202,-0.0028887,0,0,1,0.00152,0,0.00152,0
1,2.0517e-05,0,1.6226e-06,340,-0.21025,-0.4205,1.0578e-10,1.2433e-12,5.0433e-15,1.1996e-12,-8.3036e-15,0,0,0,0,0.0069232,0.74603,-0.002883,0,0,1,0.00156,0,0.00156,0
1,2.11e-05,0,1.6226e-06,330.75,-0.21023,-0.42045,1.0903e-10,1.3032e-12,5.2828e-15,1.264e-12,-8.1461e-15,0,0,0,0,0.0069203,0.75005,-0.0028772,0,0,1,0.0016,0,0.0016,0
1,2.1683e-05,0,1.6226e-06,321.5,-0.2102,-0.42041,1.1227e-10,1.3632e-12,5.5223e-15,1.3284e-12,-7.9886e-15,0,0,0,0,0.0069175,0.75406,-0.0028715,0,0,1,0.00164,0,0.00164,0
1,2.2266e-05,0,1.6226e-06,312.26,-0.21018,-0.42036,1.1552e-10,1.4231e-12,5.7618e-15,1.3928e-12,-7.8311e-15,0,0,0,0,0.0069147,0.75807,-0.0028658,0,0,1,0.00168,0,0.00168,0
1,2.2848e-05,0,1.6226e-06,303.01,-0.21016,-0.42031,1.1877e-10,1.4831e-12,6.0013e-15,1.4572e-12,-7.6736e-15,0,0,0,0,0.0069118,0.76209,-0.00286,0,0,1,0.00172,0,0.00172,0
1,2.3409e-05,0,1.6226e-06,295.68,-0.21013,-0.42027,1.219e-10,1.5477e-12,6.2539e-15,1.5282e-12,-7.3767e-15,0,0,0,0,0.0069055,0.76566,-0.0028546,0,0,1,0.00176,0,0.00176,0
1,2.3958e-05,0,1.6226e-06,289.33,-0.21011,-0.42023,1.2498e-10,1.6146e-12,6.513e-15,1.6024e-12,-7.0095e-15,0,0,0,0,0.0068975,0.76901,-0.0028492,0,0,1,0.0018,0,0.0018,0
1,2.4508e-05,0,1.6226e-06,282.98,-0.21009,-0.42018,1.2805e-10,1.6816e-12,6.7722e-15,1.6766e-12,-6.6423e-15,0,0,0,0,0.0068895,0.77237,-0.0028439,0,0,1,0.00184,0,0.00184,0
1,2.5057e-05,0,1.6226e-06,276.63,-0.21007,-0.42014,1.3113e-10,1.7485e-12,7.0313e-15,1.7509e-12,-6.2751e-15,0,0,0,0,0.0068815,0.77572,-0.0028386,0,0,1,0.00188,0,0.00188,0
1,2.5607e-05,0,1.6226e-06,270.28,-0.21005,-0.4201,1.3421e-10,1.8154e-12,7.2905e-15,1.8251e-12,-5.9078e-15,0,0,0,0,0.0068735,0.77908,-0.0028332,0,0,1,0.00192,0,0.00192,0
1,2.6156e-05,0,1.6226e-06,263.92,-0.21003,-0.42006,1.3729e-10,1.8823e-12,7.5497e-15,1.8993e-12,-5.5406e-15,0,0,0,0,0.0068655,0.78243,-0.0028279,0,0,1,0.00196,0,0.00196,0
1,2.6706e-05,0,1.6226e-06,257.57,-0.21001,-0.42002,1.4036e-10,1.9493e-12,7.8088e-15,1.9736e-12,-5.1734e-15,0,0,0,0,0.0068574,0.78579,-0.0028226,0,0,1,0.002,0,0.002,0
1,2.7251e-05,0,1.6226e-06,251.39,-0.20999,-0.41998,1.4342e-10,2.0168e-12,8.0692e-15,2.0487e-12,-4.7803e-15,0,0,0,0,0.0068491,0.78909,-0.0028173,0,0,1,0.00204,0,0.00204,0
1,2.7759e-05,0,1.6226e-06,246.98,-0.20997,-0.41994,1.4628e-10,2.0902e-12,8.3417e-15,2.1327e-12,-4.1238e-15,0,0,0,0,0.0068376,0.79193,-0.0028123,0,0,1,0.00208,0,0.00208,0
1,2.8267e-05,0,1.6226e-06,242.58,-0.20995,-0.4199,1.4914e-10,2.1636e-12,8.6142e-15,2.2167e-12,-3.4673e-15,0,0,0,0,0.0068261,0.79476,-0.0028074,0,0,1,0.00212,0,0.00212,0
1,2.8775e-05,0,1.6226e-06,238.17,-0.20993,-0.41987,1.5199e-10,2.237e-12,8.8867e-15,2.3007e-12,-2.8109e-15,0,0,0,0,0.0068146,0.79759,-0.0028024,0,0,1,0.00216,0,0.00216,0
1,2.9283e-05,0,1.6226e-06,233.76,-0.20991,-0.41983,1.5485e-10,2.3103e-12,9.1592e-15,2.3847e-12,-2.1544e-15,0,0,0,0,0.006803,0.80043,-0.0027975,0,0,1,0.0022,0,0.0022,0
1,2.9791e-05,0,1.6226e-06,229.35,-0.2099,-0.41979,1.5771e-10,2.3837e-12,9.4317e-15,2.4687e-12,-1.498e-15,0,0,0,0,0.0067915,0.80326,-0.0027925,0,0,1,0.00224,0,0.00224,0
1,3.0299e-05,0,1.6226e-06,224.94,-0.20988,-0.41975,1.6056e-10,2.4571e-12,9.7042e-15,2.5527e-12,-8.4151e-16,0,0,0,0,0.00678,0.80609,-0.0027876,0,0,1,0.00228,0,0.00228,0
1,3.0806e-05,0,1.6226e-06,220.53,-0.20986,-0.41972,1.6342e-10,2.5305e-12,9.9768e-15,2.6367e-12,-1.8505e-16,0,0,0,0,0.0067685,0.80892,-0.0027826,0,0,1,0.00232,0,0.00232,0
1,3.1314e-05,0,1.6226e-06,216.12,-0.20984,-0.41968,1.6628e-10,2.6039e-12,1.0249e-14,2.7207e-12,4.7141e-16,0,0,0,0,0.006757,0.81176,-0.0027776,0,0,1,0.00236,0,0.00236,0
1,3.1797e-05,0,1.6226e-06,212.25,-0.20982,-0.41965,1.6895e-10,2.6791e-12,1.0521e-14,2.808e-12,1.1618e-15,0,0,0,0,0.0067444,0.81442,-0.0027728,0,0,1,0.0024,0,0.0024,0
1,3.2244e-05,0,1.6226e-06,209.16,-0.20981,-0.41961,1.7135e-10,2.7568e-12,1.0792e-14,2.9001e-12,1.9013e-15,0,0,0,0,0.0067305,0.81684,-0.0027682,0,0,1,0.00244,0,0.00244,0
1,3.2691e-05,0,1.6226e-06,206.07,-0.20979,-0.41958,1.7376e-10,2.8346e-12,1.1062e-14,2.9922e-12,2.6408e-15,0,0,0,0,0.0067165,0.81926,-0.0027636,0,0,1,0.00248,0,0.00248,0
1,3.3138e-05,0,1.6226e-06,202.98,-0.20977,-0.41955,1.7616e-10,2.9124e-12,1.1333e-14,3.0843e-12,3.3803e-15,0,0,0,0,0.0067025,0.82168,-0.002759,0,0,1,0.00252,0,0.00252,0
1,3.3585e-05,0,1.6226e-06,199.89,-0.20976,-0.41951,1.7857e-10,2.9901e-12,1.1604e-14,3.1764e-12,4.1198e-15,0,0,0,0,0.0066885,0.8241,-0.0027544,0,0,1,0.00256,0,0.00256,0
1,3.4032e-05,0,1.6226e-06,196.8,-0.20974,-0.41948,1.8097e-10,3.0679e-12,1.1874e-14,3.2685e-12,4.8593e-15,0,0,0,0,0.0066745,0.82652,-0.0027498,0,0,1,0.0026,0,0.0026,0
1,3.4479e-05,0,1.6226e-06,193.7,-0.20972,-0.41945,1.8338e-10,3.1456e-12,1.2145e-14,3.3606e-12,5.5988e-15,0,0,0,0,0.0066605,0.82894,-0.0027452,0,0,1,0.00264,0,0.00264,0
1,3.4926e-05,0,1.6226e-06,190.61,-0.20971,-0.41942,1.8578e-10,3.2234e-12,1.2416e-14,3.4527e-12,6.3383e-15,0,0,0,0,0.0066465,0.83136,-0.0027406,0,0,1,0.00268,0,0.00268,0
1,3.5373e-05,0,1.6226e-06,187.52,-0.20969,-0.41938,1.8819e-10,3.3012e-12,1.2686e-14,3.5448e-12,7.0778e-15,0,0,0,0,0.0066326,0.83378,-0.0027359,0,0,1,0.00272,0,0.00272,0
1,3.582e-05,0,1.6226e-06,184.43,-0.20968,-0.41935,1.9059e-10,3.3789e-12,1.2957e-14,3.6369e-12,7.8173e-15,0,0,0,0,0.0066186,0.8362,-0.0027313,0,0,1,0.00276,0,0.00276,0
1,3.6234e-05,0,1.6226e-06,181.78,-0.20966,-0.41932,1.9273e-10,3.4579e-12,1.3221e-14,3.7321e-12,8.5173e-15,0,0,0,0,0.0066037,0.83846,-0.0027269,0,0,1,0.0028,0,0.0028,0
1,3.6613e-05,0,1.6226e-06,179.59,-0.20965,-0.41929,1.9458e-10,3.538e-12,1.3478e-14,3.8305e-12,9.1758e-15,0,0,0,0,0.0065878,0.84055,-0.0027226,0,0,1,0.00284,0,0.00284,0
1,3.6992e-05,0,1.6226e-06,177.4,-0.20963,-0.41926,1.9643e-10,3.6182e-12,1.3735e-14,3.9288e-12,9.8344e-15,0,0,0,0,0.006572,0.84265,-0.0027183,0,0,1,0.00288,0,0.00288,0
1,3.7371e-05,0,1.6226e-06,175.21,-0.20962,-0.41923,1.9828e-10,3.6984e-12,1.3992e-14,4.0272e-12,1.0493e-14,0,0,0,0,0.0065562,0.84474,-0.002714,0,0,1,0.00292,0,0.00292,0
1,3.775e-05,0,1.6226e-06,173.03,-0.2096,-0.4192,2.0013e-10,3.7786e-12,1.4249e-14,4.1256e-12,1.1151e-14,0,0,0,0,0.0065403,0.84683,-0.0027097,0,0,1,0.00296,0,0.00296,0
1,3.8129e-05,0,1.6226e-06,170.84,-0.20959,-0.41918,2.0198e-10,3.8588e-12,1.4506e-14,4.224e-12,1.181e-14,0,0,0,0,0.0065245,0.84892,-0.0027054,0,0,1,0.003,0,0.003,0
1,3.8508e-05,0,1.6226e-06,168.65,-0.20957,-0.41915,2.0383e-10,3.939e-12,1.4764e-14,4.3223e-12,1.2469e-14,0,0,0,0,0.0065086,0.85102,-0.0027012,0,0,1,0.00304,0,0.00304,0
1,3.8887e-05,0,1.6226e-06,166.46,-0.20956,-0.41912,2.0568e-10,4.0192e-12,1.5021e-14,4.4207e-12,1.3127e-14,0,0,0,0,0.0064928,0.85311,-0.0026969,0,0,1,0.00308,0,0.00308,0
1,3.9267e-05,0,1.6226e-06,164.27,-0.20954,-0.41909,2.0753e-10,4.0994e-12,1.5278e-14,4.5191e-12,1.3786e-14,0,0,0,0,0.006477,0.8552,-0.0026926,0,0,1,0.00312,0,0.00312,0
1,3.9646e-05,0,1.6226e-06,162.08,-0.20953,-0.41906,2.0938e-10,4.1796e-12,1.5535e-14,4.6175e-12,1.4444e-14,0,0,0,0,0.0064611,0.85729,-0.0026883,0,0,1,0.00316,0,0.00316,0
1,4.0025e-05,0,1.6226e-06,159.89,-0.20952,-0.41903,2.1123e-10,4.2597e-12,1.5792e-14,4.7158e-12,1.5103e-14,0,0,0,0,0.0064453,0.85939,-0.002684,0,0,1,0.0032,0,0.0032,0
1,4.0391e-05,0,1.6226e-06,157.82,-0.2095,-0.419,2.1297e-10,4.3399e-12,1.6044e-14,4.8149e-12,1.5745e-14,0,0,0,0,0.0064291,0.86143,-0.0026798,0,0,1,0.00324,0,0.00324,0
1,4.0697e-05,0,1.6226e-06,156.25,-0.20949,-0.41898,2.1427e-10,4.4201e-12,1.6272e-14,4.9168e-12,1.6314e-14,0,0,0,0,0.0064118,0.86326,-0.0026757,0,0,1,0.00328,0,0.00328,0
1,4.1003e-05,0,1.6226e-06,154.68,-0.20948,-0.41895,2.1556e-10,4.5002e-12,1.6501e-14,5.0187e-12,1.6884e-14,0,0,0,0,0.0063944,0.86509,-0.0026717,0,0,1,0.00332,0,0.00332,0
1,4.1309e-05,0,1.6226e-06,153.12,-0.20946,-0.41892,2.1685e-10,4.5804e-12,1.6729e-14,5.1206e-12,1.7453e-14,0,0,0,0,0.006377,0.86692,-0.0026676,0,0,1,0.00336,0,0.00336,0
1,4.1615e-05,0,1.6226e-06,151.55,-0.20945,-0.4189,2.1815e-10,4.6606e-12,1.6958e-14,5.2225e-12,1.8022e-14,0,0,0,0,0.0063596,0.86875,-0.0026635,0,0,1,0.0034,0,0.0034,0
1,4.1921e-05,0,1.6226e-06,149.99,-0.20944,-0.41887,2.1944e-10,4.7407e-12,1.7186e-14,5.3244e-12,1.8591e-14,0,0,0,0,0.0063422,0.87059,-0.0026595,0,0,1,0.00344,0,0.00344,0
1,4.2227e-05,0,1.6226e-06,148.42,-0.20942,-0.41885,2.2073e-10,4.8209e-12,1.7415e-14,5.4263e-12,1.9161e-14,0,0,0,0,0.0063248,0.87242,-0.0026554,0,0,1,0.00348,0,0.00348,0
1,4.2533e-05,0,1.6226e-06,146.86,-0.20941,-0.41882,2.2202e-10,4.901e-12,1.7643e-14,5.5283e-12,1.973e-14,0,0,0,0,0.0063074,0.87425,-0.0026514,0,0,1,0.00352,0,0.00352,0
1,4.2839e-05,0,1.6226e-06,145.29,-0.2094,-0.41879,2.2332e-10,4.9812e-12,1.7872e-14,5.6302e-12,2.0299e-14,0,0,0,0,0.00629,0.87608,-0.0026473,0,0,1,0.00356,0,0.00356,0
1,4.3145e-05,0,1.6226e-06,143.72,-0.20938,-0.41877,2.2461e-10,5.0614e-12,1.81e-14,5.7321e-12,2.0869e-14,0,0,0,0,0.0062726,0.87791,-0.0026433,0,0,1,0.0036,0,0.0036,0
1,4.3451e-05,0,1.6226e-06,142.16,-0.20937,-0.41874,2.259e-10,5.1415e-12,1.8329e-14,5.834e-12,2.1438e-14,0,0,0,0,0.0062552,0.87974,-0.0026392,0,0,1,0.00364,0,0.00364,0
1,4.3757e-05,0,1.6226e-06,140.59,-0.20936,-0.41872,2.2719e-10,5.2217e-12,1.8557e-14,5.9359e-12,2.2007e-14,0,0,0,0,0.0062378,0.88157,-0.0026351,0,0,1,0.00368,0,0.00368,0
1,4.4063e-05,0,1.6226e-06,139.03,-0.20935,-0.41869,2.2849e-10,5.3018e-12,1.8786e-14,6.0378e-12,2.2576e-14,0,0,0,0,0.0062204,0.8834,-0.0026311,0,0,1,0.00372,0,0.00372,0
1,4.4342e-05,0,1.6226e-06,137.61,-0.20933,-0.41867,2.2959e-10,5.3809e-12,1.8999e-14,6.1397e-12,2.3138e-14,0,0,0,0,0.0062025,0.88516,-0.0026271,0,0,1,0.00376,0,0.00376,0
1,4.457e-05,0,1.6226e-06,136.48,-0.20932,-0.41864,2.3032e-10,5.4579e-12,1.9184e-14,6.2413e-12,2.3685e-14,0,0,0,0,0.0061836,0.88678,-0.0026231,0,0,1,0.0038,0,0.0038,0
